;year;idprov;indra;provincia;departamento;preselec;sh_prez;sh_gob;sh_prez_fpv;sh_prez_pro;dn_fpv;dn_fpv2;sn_fpv;sn_fpv2;encpdipLAA;encpdipGOL;encpprezLAA;encpprezGOL;encpsenLAA;encpsenGOL;votosincumbent;sharevotos;deltashareconultimaelecc;votossegundo;deltavotossegundo;sharesegundo;deltasharesegundoconultimaelecc;nvotos;core;votosgob;;devengado;deltas;universitarios;desocupacion;nbi;devengadoln;votosincumbentln;votossegundoln;votosgobln;electionyr;recibiofondos;votosincumbentcore;devengadocore;recibio;ingretotal;gasttotal;resultfinanprev;vimbalance;atn;totatn;shareatn;popul;sharepop;popnbi;percnbi;ggp;percapggp;puemploy;pubemp;partypresgov;alliedpres;corecoal;overrepres;govpower;govalpoweravg;fedpublicworks;minplana;minplanb;minplanapc;minplanbpc;sharepresseats;swing;ownrevenue;transferdep;populdensity;provsharedep;urban;personalpc;pamparegion;ldinterior;atnpc;enpv;enps;polarization;volatility;enppv;enpps;presidsupport;fedpublicworkspc;govinstpower;desocupacionln;nbiln;universitariosln;prez_date;dn_date;sn_date;gob_date;dias_prez_dn;dias_prez_sn;dias_prez_gob;dias_dn_gob;dias_sn_gob;conc_prez_dn;conc_prez_sn;conc_prez_gob;conc_gob_dn;conc_gob_sn;PREZ_FPV_pre;PREZ_FPV_svs;icg_gov
67;2003;2;2067;Buenos Aires;Lincoln;1;0.16514093;0.304479599;0.16514093;;NA;0.41944668;NA;NA;3.747801488;;6.158968222;;NA;;4103;0.161509991;-0.127741233;4585;-482;0.180483386;NA;25404;1;7735;;0;0;0.0285;0.0155;0.006;NA;8.319473267;8.430545807;8.953511238;1;0;4103;0;0.266327113;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.166915417;-5.115995884;-3.557851076;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.318492345;3.278571429
68;2003;2;2068;Buenos Aires;Loberia;1;0.238293238;0.444206625;0.238293238;;NA;0.43399057;NA;NA;2.396877478;;6.30761536;;NA;;2342;0.22784318;-0.152792111;1988;354;0.193404034;NA;10279;1;4566;;0;0;0.026000001;0.014;0.007;NA;7.758760452;7.594884396;8.426392555;1;0;2342;0;0.241547138;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.268697739;-4.961844921;-3.64965868;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.319146619;3.278571429
69;2003;2;2069;Buenos Aires;Lobos;1;0.242185098;0.378693193;0.242185098;;NA;0.521442495;NA;NA;3.16157952;;6.420470567;;NA;;4699;0.234914765;-0.111845389;3639;1060;0.181922719;NA;20003;1;7575;;0;0;0.0305;0.018999999;0.0078;NA;8.455104828;8.199463844;8.932608604;1;0;4699;0;0.328361541;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.963316441;-4.853631496;-3.49002862;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.352068681;3.278571429
70;2003;2;2070;Buenos Aires;Lomas de Zamora;1;0.313438161;0.363785118;0.313438161;;NA;0.436195537;NA;NA;4.459705152;;5.71285197;;NA;;95914;0.300653875;-0.063430898;42264;53650;0.13248156;NA;319018;1;116054;;2276;0;0.046;0.026000001;0.0128;7.730175018;11.47120762;10.65169048;11.66181087;1;1;95914;2276;0.428115815;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.64965868;-4.358310223;-3.07911396;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.405867501;3.278571429
71;2003;2;2071;Buenos Aires;Lujan;1;0.231136319;0.335375577;0.231136319;;NA;0.425024773;NA;NA;4.490768846;;6.631667264;;NA;;11590;0.222597808;-0.160837546;7595;3995;0.145869747;NA;52067;1;17462;;6753;0;0.047800001;0.0195;0.0083;8.817742348;9.357897759;8.935245514;9.767782211;1;1;11590;6753;0.399749368;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.937340736;-4.791499615;-3.040729523;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.342791275;3.278571429
72;2003;2;2072;Buenos Aires;Magdalena;1;0.204917108;0.353121579;0.204917108;;NA;0.408157525;NA;NA;4.02835044;;6.356285762;;NA;;1817;0.199014232;-0.212923139;2132;-315;0.233515889;NA;9130;1;3224;;0;0;0.0285;0.0135;0.011;NA;7.50494194;7.664815903;8.078377724;1;0;1817;0;0.241373494;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.305065632;-4.509860039;-3.557851076;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.328190262;3.278571429
73;2003;2;2073;Buenos Aires;Maipu;1;0.234439225;0.368005753;0.234439225;;NA;0.426266094;NA;NA;2.635347207;;5.860101671;;NA;;1597;0.229124814;-0.134058595;1273;324;0.182639882;NA;6970;1;2565;;0;0;0.025800001;0.017000001;0.008;NA;7.375882149;7.149131775;7.849713802;1;0;1597;0;0.287530839;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.074542046;-4.828313828;-3.657380819;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.286038657;3.278571429
74;2003;2;2074;Buenos Aires;Mar Chiquita;1;0.213530301;0.397221327;0.213530301;;NA;0.463550644;NA;NA;3.042317902;;6.425168495;;NA;;2499;0.203038678;-0.156049252;2162;337;0.175658107;NA;12308;1;4889;;0;0;0.0295;0.022;0.0088;NA;7.823646069;7.678789139;8.494743347;1;0;2499;0;0.372930646;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.816712856;-4.733003616;-3.523365021;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.319233551;3.278571429
75;2003;2;2075;Buenos Aires;Marcos Paz;1;0.152215888;0.285453171;0.152215888;;NA;0.411808168;NA;NA;4.45930441;;6.078794102;;NA;;3274;0.145958722;-0.29082346;5636;-2362;0.251259416;NA;22431;1;6403;;3039;0;0.021299999;0.0255;0.0173;8.019284248;8.09376812;8.636929512;8.764521599;1;1;3274;3039;0.368837684;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.66907692;-4.057048798;-3.849048138;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.368426985;3.278571429
76;2003;2;2076;Buenos Aires;Mercedes;1;0.229685655;0.386999756;0.229685655;;NA;0.431606218;NA;NA;4.114879129;;6.565477742;;NA;;7983;0.222324342;-0.137606069;5484;2499;0.152727887;NA;35907;1;13896;;0;0;0.048799999;0.0185;0.0065;NA;8.985069275;8.609589577;9.539356232;1;0;7983;0;0.389880508;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.989984512;-5.035953045;-3.020025015;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.320227238;3.278571429
77;2003;2;2077;Buenos Aires;Merlo;1;0.246803594;0.383068383;0.246803594;;NA;0.452696822;NA;NA;4.085892435;;6.979284744;;NA;;54538;0.234512538;-0.225180149;36635;17903;0.15752992;NA;232559;1;89086;;0;0;0.018300001;0.0298;0.017000001;NA;10.9066534;10.5087595;11.39735794;1;0;54538;0;0.248864442;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.513247013;-4.074542046;-4.000854015;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.386937711;3.278571429
78;2003;2;2078;Buenos Aires;Monte;1;0.212879086;0.410480768;0.212879086;;NA;0.514988873;NA;NA;3.023325182;;5.878961635;;NA;;2162;0.20788461;-0.214703843;2033;129;0.195480764;NA;10400;1;4269;;0;0;0.034000002;0.0153;0.008;NA;7.678789139;7.617267609;8.359134674;1;0;2162;0;0.290231675;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.179902554;-4.828313828;-3.381394625;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.300521984;3.278571429
79;2003;2;2079;Buenos Aires;Moreno;1;0.302239433;0.340548843;0.302239433;;NA;0.44944515;NA;NA;3.940606207;;6.114835636;;NA;;47597;0.285245985;-0.182171047;27395;20202;0.164176598;NA;166863;1;56825;;0;0;0.020300001;0.031800002;0.0195;NA;10.77052498;10.21811581;10.94773197;1;0;47597;0;0.443325579;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.448288918;-3.937340736;-3.897134304;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.425434651;3.278571429
80;2003;2;2080;Buenos Aires;Moron;1;0.254818661;0.305564076;0.254818661;;NA;0.375808497;NA;NA;5.192535585;;6.366914932;;NA;;46691;0.247092009;-0.033031497;20531;26160;0.108651474;NA;188962;1;57740;;0;0;0.074299999;0.023;0.0053;NA;10.75130653;9.929691315;10.96370506;1;0;46691;0;0.580230892;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.772261143;-5.240048409;-2.599644423;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.307612645;3.278571429
81;2003;2;2081;Buenos Aires;Navarro;1;0.252748449;0.397429019;0.252748449;;NA;0.411219396;NA;NA;2.817627396;;5.360141758;;NA;;2187;0.234279588;-0.155718312;1679;508;0.179860741;NA;9335;1;3710;;0;0;0.024;0.011;0.008;NA;7.69028616;7.425953865;8.218787193;1;0;2187;0;0.199345425;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.509860039;-4.828313828;-3.729701519;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.338016434;3.278571429
82;2003;2;2082;Buenos Aires;Necochea;1;0.244087394;0.253470361;0.244087394;;NA;0.311959147;NA;NA;5.40331259;;5.965145869;;NA;;12683;0.233190537;-0.05942275;6347;6336;0.116696388;NA;54389;1;13786;;0;0;0.0365;0.021500001;0.0068;NA;9.448018074;8.755737305;9.531409264;1;0;12683;0;0.415888399;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.839702368;-4.990832806;-3.310442925;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.329304818;3.278571429
83;2003;2;2083;Buenos Aires;Nueve De Julio;1;0.287750865;0.383269727;0.287750865;;NA;0.442089133;NA;NA;3.887154011;;5.548970661;;NA;;8200;0.276924104;-0.061111327;4402;3798;0.148660973;NA;29611;1;11349;;0;0;0.031300001;0.015799999;0.006;NA;9.011889458;8.389814377;9.336884499;1;0;8200;0;0.286183268;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.147745609;-5.115995884;-3.464137077;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.341821884;3.278571429
84;2003;2;2084;Buenos Aires;Olavarria;1;0.154083054;0.349571198;0.154083054;;NA;0.398561912;NA;NA;3.928536517;;6.666242854;;NA;;9322;0.148595661;-0.123598814;10245;-923;0.163308576;NA;62734;1;21930;;0;0;0.035799999;0.0175;0.006;NA;9.140132904;9.234544754;9.995611191;1;0;9322;0;0.274841666;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.045554161;-5.115995884;-3.32980752;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.309156364;3.278571429
85;2003;2;2085;Buenos Aires;Pehuajo;1;0.240417814;0.334319413;0.240417814;;NA;0.449710407;NA;NA;3.968726859;;6.931175254;;NA;;5389;0.227739513;-0.087370858;2947;2442;0.124540418;NA;23663;1;7911;;0;0;0.0295;0.020500001;0.0078;NA;8.592115402;7.988543034;8.976009369;1;0;5389;0;0.35050109;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.887330294;-4.853631496;-3.523365021;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.338438718;3.278571429
86;2003;2;2086;Buenos Aires;Pellegrini;1;0.235125036;0.492081136;0.235125036;;NA;0.510793554;NA;NA;2.414876953;;6.350188904;;NA;;818;0.227285355;-0.177600294;535;283;0.148652405;NA;3599;1;1771;;0;0;0.030300001;0.0118;0.0053;NA;6.70686245;6.282266617;7.479299545;1;0;818;0;0.237889811;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.439655781;-5.240048409;-3.496607542;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.289029909;3.278571429
87;2003;2;2087;Buenos Aires;Pergamino;1;0.144484319;0.282263786;0.144484319;;NA;0.333086867;NA;NA;5.860131095;;6.258173768;;NA;;8223;0.139085278;-0.164972156;8669;-446;0.146629006;NA;59122;1;16688;;0;0;0.039500002;0.018999999;0.007;NA;9.014690399;9.067508698;9.722445488;1;0;8223;0;0.336423129;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.963316441;-4.961844921;-3.231454611;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.284484026;3.278571429
88;2003;2;2088;Buenos Aires;Pila;1;0.296642818;0.531903505;0.296642818;;NA;0.57278669;NA;NA;2.181904107;;5.067682918;;NA;;539;0.289008051;-0.07352972;323;216;0.173190355;NA;1865;1;992;;0;0;0.0255;0.0128;0.007;NA;6.289715767;5.777652264;6.899723053;1;0;539;0;0.23276934;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.358310223;-4.961844921;-3.66907692;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.372718999;3.278571429
89;2003;2;2089;Buenos Aires;Pilar;1;0.257698954;0.304565221;0.257698954;;NA;0.390280725;NA;NA;4.26718015;;6.347799471;;NA;;23751;0.245369181;-0.200246781;18933;4818;0.195594907;NA;96797;1;29481;;1351;0;0.0513;0.0275;0.018300001;7.208600521;10.07538033;9.848661423;10.29150105;1;1;23751;1351;0.541834831;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.593569279;-4.000854015;-2.970064402;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.397441265;3.278571429
90;2003;2;2090;Buenos Aires;Pinamar;1;0.252206951;0.3982023;0.252206951;;NA;0.493672816;NA;NA;3.667771249;;5.737686374;;NA;;2207;0.239008009;-0.104639433;1579;628;0.170998484;NA;9234;1;3677;;0;0;0.079000004;0.020500001;0.0103;NA;7.699389458;7.364547253;8.209852219;1;0;2207;0;0.597033799;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.887330294;-4.575611591;-2.538307428;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.344026491;3.278571429
91;2003;2;2091;Buenos Aires;Puan;1;0.335665623;0.428635836;0.335665623;;NA;0.436453745;NA;NA;3.261274415;;4.635992939;;NA;;3628;0.327112079;0.006559168;773;2855;0.069696151;NA;11091;1;4754;;0;0;0.0308;0.011;0.004;NA;8.196436882;6.650279045;8.466741562;1;0;3628;0;0.23158887;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.509860039;-5.52146101;-3.480240583;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.314329327;3.278571429
92;2003;2;2092;Buenos Aires;Quilmes;1;0.287581344;0.304413438;0.287581344;;NA;0.366904789;NA;NA;5.616944578;;6.058816974;;NA;;82561;0.275647134;-0.093343303;41816;40745;0.139611438;NA;299517;1;91177;;0;0;0.042800002;0.028000001;0.0128;NA;11.32129288;10.64103413;11.42055798;1;0;82561;0;0.524528265;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.575550795;-4.358310223;-3.151217222;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.379300306;3.278571429
93;2003;2;2093;Buenos Aires;Ramallo;1;0.283027576;0.35539341;0.283027576;;NA;0.386493861;NA;NA;3.500825607;;5.913690319;;NA;;4905;0.27744782;-0.068398915;2879;2026;0.162848577;NA;17679;1;6283;;0;0;0.023499999;0.0198;0.0098;NA;8.498010635;7.965198517;8.745602608;1;0;4905;0;0.315036535;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-3.922073364;-4.625372887;-3.750754833;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.437668084;3.278571429
94;2003;2;2094;Buenos Aires;Rauch;1;0.160678111;0.480959237;0.160678111;;NA;0.502128639;NA;NA;2.685814889;;6.242073533;;NA;;1508;0.155207902;-0.24377358;2056;-548;0.211609721;NA;9716;1;4673;;0;0;0.029999999;0.0118;0.0068;NA;7.318539619;7.628517628;8.449556351;1;0;1508;0;0.223161921;12200000;12400000;-185794.5;1984843;8050;90999;8.846300125;14410581;0.381572187;2161064;15.80000019;133000000;9220.719727;30;29.62266638;0.5;0.5;0.5;0.722249985;2.070300102;1.746706009;122329;203252;198189;0.0141044;0.013753;0.077821001;0.069799997;50.06649017;39.68778992;46.8528595;NA;0.959999979;0.406975806;1;0;0.0005586;4.610000134;3.910000086;14;47.59999847;4.829999924;2.869999886;0.449999988;0.0084888;2.076922894;-4.439655781;-4.990832806;-3.506557941;27/04/03;14/09/03;;14/09/03;-140;;-140;0;;0;;0;1;;NA;0.318211614;3.278571429
